0.0,1.2877302169799805
0.0,1.3136732578277588
0.0,1.334758996963501
0.0,1.47576904296875
0.0,2.003676414489746
1.0,2.5191633701324463
1.0,3.011575937271118
1.0,3.482407331466675
1.0,4.005576133728027
2.0,4.425574779510498
2.0,4.93926215171814
2.0,5.403685569763184
2.0,5.836351156234741
2.0,6.351456642150879
2.0,6.820296764373779
2.0,7.126304388046265
2.0,7.570351600646973
2.0,7.9021477699279785
3.0,8.373352527618408
3.0,8.74539566040039
3.0,9.101276874542236
3.0,9.464281558990479
3.0,9.978058576583862
3.0,10.390138864517212
3.0,10.980567455291748
3.0,11.290812492370605
3.0,11.75491714477539
4.0,12.389239072799683
4.0,12.935458421707153
4.0,13.372621774673462
4.0,13.928494453430176
4.0,14.333427906036377
4.0,14.865421772003174
4.0,15.350462198257446
4.0,15.826029539108276
4.0,16.242942094802856
5.0,16.839040756225586
5.0,17.35008478164673
5.0,17.841803550720215
5.0,18.47605323791504
6.0,19.09717869758606
6.0,19.621201992034912
7.0,20.394136905670166
7.0,20.96229863166809
7.0,21.510866165161133
7.0,22.12241768836975
7.0,22.55631709098816
7.0,23.123602867126465
7.0,23.60587978363037
7.0,24.03989267349243
7.0,24.4402174949646
7.0,24.986351490020752
7.0,25.429704904556274
7.0,25.91728448867798
7.0,26.525654792785645
7.0,27.04108166694641
7.0,27.573761701583862
7.0,28.148229837417603
7.0,28.815130949020386
7.0,29.286742448806763
7.0,29.84135890007019
7.0,30.41627550125122
7.0,31.055906057357788
8.0,31.47978949546814
8.0,32.07356595993042
9.0,32.50332760810852
9.0,33.07831835746765
9.0,33.56729817390442
9.0,34.09770631790161
10.0,34.63706183433533
10.0,35.20512890815735
11.0,35.74487543106079
11.0,36.2997522354126
11.0,36.80134916305542
11.0,37.408878803253174
12.0,38.031245946884155
12.0,38.552066802978516
12.0,39.02661848068237
12.0,39.638123989105225
12.0,40.178943157196045
12.0,40.68858456611633
12.0,41.21069025993347
12.0,41.67309880256653
12.0,42.18062996864319
12.0,42.750945806503296
12.0,43.31118702888489
12.0,43.80975103378296
12.0,44.33569693565369
12.0,44.86904168128967
12.0,45.38072419166565
12.0,45.83461833000183
12.0,46.367775440216064
12.0,46.86500811576843
12.0,47.37765026092529
12.0,47.886208295822144
12.0,48.387099266052246
12.0,48.802772998809814
12.0,49.3059196472168
12.0,49.82732582092285
12.0,50.42200827598572
13.0,50.851534366607666
13.0,51.3211464881897
14.0,51.81477117538452
14.0,52.35497832298279
14.0,52.8406138420105
13.0,53.356656074523926
13.0,53.88012647628784
13.0,54.43266677856445
13.0,54.89193344116211
13.0,55.500420570373535
13.0,55.98064827919006
13.0,56.6033673286438
13.0,57.09395623207092
13.0,57.67044758796692
12.0,58.197625398635864
12.0,58.70986342430115
12.0,59.32100319862366
12.0,59.874622106552124
12.0,60.50407862663269
12.0,61.16584348678589
12.0,61.74289655685425
12.0,62.245782136917114
12.0,62.78212356567383
12.0,63.296515703201294
12.0,63.87054252624512
12.0,64.39951825141907
12.0,64.94619870185852
12.0,65.52466297149658
12.0,66.03470420837402
12.0,66.55585932731628
12.0,67.0524206161499
13.0,67.64023923873901
13.0,68.16645169258118
13.0,68.67101955413818
13.0,69.18085813522339
13.0,69.66170120239258
12.0,70.15728783607483
13.0,70.70662593841553
12.0,71.19301915168762
12.0,71.69726419448853
11.0,72.0793776512146
11.0,72.6107726097107
11.0,73.03513479232788
11.0,73.34361791610718
10.0,73.82560849189758
10.0,74.22318577766418
10.0,74.74330401420593
10.0,75.22102761268616
10.0,75.59714770317078
10.0,75.98540878295898
10.0,76.37705159187317
10.0,76.85033941268921
10.0,77.25703835487366
10.0,77.63468217849731
10.0,78.11120176315308
10.0,78.52624154090881
10.0,78.99310564994812
10.0,79.42185544967651
10.0,79.88168120384216
10.0,80.35886549949646
10.0,80.78023624420166
10.0,81.23929357528687
10.0,81.60339999198914
9.0,81.93949818611145
9.0,82.30679821968079
9.0,82.7535445690155
9.0,83.18572163581848
8.0,83.69212293624878
8.0,84.08612275123596
8.0,84.53767538070679
8.0,84.93932795524597
7.0,85.34899067878723
7.0,85.82995891571045
7.0,86.22897219657898
7.0,86.59428358078003
7.0,87.076016664505
7.0,87.56072449684143
7.0,87.91605234146118
7.0,88.36612200737
8.0,88.67768836021423
8.0,89.16582584381104
8.0,89.66301584243774
8.0,90.05646991729736
8.0,90.52148985862732
8.0,90.95634984970093
8.0,91.4012086391449
8.0,91.72446870803833
8.0,92.17481899261475
8.0,92.56805157661438
8.0,93.03143501281738
8.0,93.47546172142029
8.0,93.82935929298401
8.0,94.17326307296753
8.0,94.44456934928894
7.0,94.80789184570312
7.0,95.17989015579224
7.0,95.57243204116821
7.0,95.9494616985321
7.0,96.27223634719849
7.0,96.73769617080688
6.0,97.10735273361206
6.0,97.49472784996033
6.0,97.87374472618103
6.0,98.27662992477417
6.0,98.66763186454773
6.0,99.10808086395264
6.0,99.42553234100342
6.0,99.80580067634583
6.0,100.26481437683105
6.0,100.66313195228577
6.0,100.97546553611755
6.0,101.45669031143188
6.0,101.83527159690857
6.0,102.21452260017395
6.0,102.55927610397339
6.0,103.00275444984436
6.0,103.50964283943176
7.0,104.06286549568176
8.0,104.48112559318542
8.0,104.96069550514221
8.0,105.38573169708252
8.0,105.95463705062866
8.0,106.39353704452515
8.0,106.9800295829773
8.0,107.50005030632019
8.0,108.1241557598114
8.0,108.68963599205017
7.0,109.28578233718872
7.0,109.69264721870422
6.0,110.25733637809753
6.0,110.84872531890869
6.0,111.34435939788818
6.0,111.84995174407959
6.0,112.49963903427124
6.0,113.01608228683472
6.0,113.54071259498596
6.0,114.04950737953186
6.0,114.78233480453491
6.0,115.23017024993896
6.0,115.86194944381714
6.0,116.39620232582092
7.0,117.08805656433105
8.0,117.65505504608154
8.0,118.3709454536438
10.0,119.01476716995239
11.0,119.52864336967468
12.0,120.25829839706421
12.0,120.89945769309998
14.0,121.6414852142334
15.0,122.39622712135315
15.0,123.0403699874878
16.0,123.92687225341797
17.0,124.69788551330566
18.0,125.44357085227966
19.0,126.09320831298828
19.0,126.81311988830566
20.0,127.37646079063416
20.0,128.08128333091736
20.0,128.6335370540619
20.0,129.3796935081482
20.0,129.90962195396423
20.0,130.5241973400116
20.0,131.03750252723694
20.0,131.66869187355042
20.0,132.2994282245636
20.0,132.92972469329834
20.0,133.56267642974854
20.0,134.18737196922302
20.0,134.72313356399536
20.0,135.3608844280243
20.0,135.96538424491882
20.0,136.72910118103027
20.0,137.30898666381836
20.0,137.85857558250427
20.0,138.38603591918945
20.0,139.00689220428467
20.0,139.61250710487366
20.0,140.17351007461548
20.0,140.7583770751953
21.0,141.32171273231506
21.0,141.8906466960907
22.0,142.43015313148499
22.0,143.14710927009583
23.0,143.6580991744995
24.0,144.33510398864746
24.0,144.94280862808228
24.0,145.4841468334198
24.0,146.13161730766296
24.0,146.76425957679749
24.0,147.2951946258545
24.0,147.89815974235535
24.0,148.43871593475342
24.0,149.0275809764862
24.0,149.59225869178772
24.0,150.22904634475708
24.0,150.76504707336426
24.0,151.35780906677246
24.0,151.90075540542603
24.0,152.50341749191284
24.0,153.03670954704285
24.0,153.53086948394775
24.0,154.0397617816925
23.0,154.58438229560852
23.0,155.15429210662842
23.0,155.70415806770325
23.0,156.306782245636
24.0,156.81675124168396
24.0,157.36734700202942
24.0,157.77745842933655
24.0,158.34936594963074
24.0,158.86893939971924
25.0,159.3558919429779
25.0,159.86259412765503
25.0,160.3889515399933
26.0,160.9104220867157
26.0,161.4904932975769
26.0,161.94193196296692
25.0,162.49602270126343
25.0,162.9058380126953
24.0,163.44090509414673
24.0,163.92465496063232
24.0,164.43026995658875
24.0,164.94566750526428
24.0,165.43421268463135
